open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_volume,taker_buy_quote_volume,ignore
2025-11-06 22:00:00+00:00,101117.17,101480.0,101009.7,101415.05,639.89634,2025-11-06 22:59:59.999000+00:00,64780913.62381160,137810,335.63089000,33977254.83355100,0
2025-11-06 23:00:00+00:00,101415.05,101538.0,101132.6,101346.04,1274.34706,2025-11-06 23:59:59.999000+00:00,129060637.44516490,161962,469.41204000,47545060.61360470,0
2025-11-07 00:00:00+00:00,101346.04,101640.0,100749.94,101479.78,823.54705,2025-11-07 00:59:59.999000+00:00,83402389.68238740,265377,403.93762000,40917127.64705690,0
2025-11-07 01:00:00+00:00,101479.79,101894.83,100905.1,101538.96,1095.04627,2025-11-07 01:59:59.999000+00:00,110984810.45815980,285086,582.41591000,59030892.19108520,0
2025-11-07 02:00:00+00:00,101538.96,101928.99,101242.79,101905.11,779.48744,2025-11-07 02:59:59.999000+00:00,79172360.30952400,192983,426.18870000,43298799.94390360,0
2025-11-07 03:00:00+00:00,101905.12,102500.0,101876.03,101916.29,1267.53296,2025-11-07 03:59:59.999000+00:00,129528549.94771780,200037,716.33328000,73202925.99749890,0
2025-11-07 04:00:00+00:00,101916.3,102100.25,101582.92,102027.19,798.08441,2025-11-07 04:59:59.999000+00:00,81283959.07417850,134097,429.77761000,43791115.37055380,0
2025-11-07 05:00:00+00:00,102027.2,102527.0,102024.75,102447.47,701.21696,2025-11-07 05:59:59.999000+00:00,71768706.41709210,148391,376.66428000,38546127.70674940,0
2025-11-07 06:00:00+00:00,102447.48,102496.0,101819.1,101819.1,469.88373,2025-11-07 06:59:59.999000+00:00,48006594.62379220,100898,164.75868000,16838107.75293440,0
2025-11-07 07:00:00+00:00,101819.11,102010.0,101638.43,102010.0,1093.42589,2025-11-07 07:59:59.999000+00:00,111412024.67941620,126376,603.31633000,61478191.01621720,0
2025-11-07 08:00:00+00:00,102009.99,102050.0,101438.39,101496.18,817.45963,2025-11-07 08:59:59.999000+00:00,83185977.42538760,139705,406.68259000,41383090.55451700,0
2025-11-07 09:00:00+00:00,101496.18,101512.51,100775.65,101013.66,1382.92001,2025-11-07 09:59:59.999000+00:00,139844929.81392250,208421,678.67279000,68633699.98171700,0
2025-11-07 10:00:00+00:00,101013.67,101250.03,100564.43,100770.85,1279.53134,2025-11-07 10:59:59.999000+00:00,128970986.25818860,184343,499.31590000,50335833.20219800,0
2025-11-07 11:00:00+00:00,100770.85,100796.86,99803.58,100411.89,3120.50016,2025-11-07 11:59:59.999000+00:00,312664400.67140860,386174,1294.42273000,129641767.61866590,0
2025-11-07 12:00:00+00:00,100411.89,100625.0,99260.86,99638.28,1799.68202,2025-11-07 12:59:59.999000+00:00,179690072.82481380,350114,764.81179000,76375121.64023070,0
2025-11-07 13:00:00+00:00,99638.29,100579.72,99455.1,100347.35,1635.46609,2025-11-07 13:59:59.999000+00:00,163774307.96598570,353380,899.19792000,90055367.09835950,0
2025-11-07 14:00:00+00:00,100347.35,100922.78,99519.32,100806.08,2597.13075,2025-11-07 14:59:59.999000+00:00,260550417.39014200,505647,1222.09911000,122622509.32902250,0
2025-11-07 15:00:00+00:00,100806.7,101253.99,100353.45,100797.95,2600.73788,2025-11-07 15:59:59.999000+00:00,262249379.73434360,527910,1262.48740000,127306940.67644210,0
2025-11-07 16:00:00+00:00,100797.95,101628.43,100517.06,101169.2,1975.20246,2025-11-07 16:59:59.999000+00:00,199788762.94751510,411079,999.32635000,101095304.17988280,0
2025-11-07 17:00:00+00:00,101169.19,102736.84,100942.73,102397.12,2091.96075,2025-11-07 17:59:59.999000+00:00,213497879.72927480,422158,1222.84723000,124799912.98915790,0
2025-11-07 18:00:00+00:00,102397.13,102859.99,102282.2,102609.46,1585.11088,2025-11-07 18:59:59.999000+00:00,162617827.52423450,385142,909.37754000,93296887.19450760,0
2025-11-07 19:00:00+00:00,102609.46,103395.25,102481.75,103395.25,1184.29403,2025-11-07 19:59:59.999000+00:00,121964007.37115810,284347,682.05318000,70251486.80846820,0
2025-11-07 20:00:00+00:00,103395.92,103900.0,102958.0,103783.09,970.62813,2025-11-07 20:59:59.999000+00:00,100440870.66301160,300374,546.73990000,56591932.30469590,0
2025-11-07 21:00:00+00:00,103783.08,103879.23,103311.33,103879.23,743.31566,2025-11-07 21:59:59.999000+00:00,76931862.06413570,157056,393.93069000,40778086.99255260,0
2025-11-07 22:00:00+00:00,103879.22,104096.36,103595.38,103633.03,736.65333,2025-11-07 22:59:59.999000+00:00,76512635.04616610,138300,354.69445000,36853507.56826350,0
2025-11-07 23:00:00+00:00,103633.04,103759.36,103329.79,103339.08,510.69159,2025-11-07 23:59:59.999000+00:00,52869266.68392770,128364,216.75384000,22439423.35189930,0
2025-11-08 00:00:00+00:00,103339.09,103406.22,102539.49,102713.15,877.26495,2025-11-08 00:59:59.999000+00:00,90373017.55796000,204367,370.61768000,38172784.40358140,0
2025-11-08 01:00:00+00:00,102713.15,103240.32,102662.25,102996.84,498.24095,2025-11-08 01:59:59.999000+00:00,51318525.41978020,151285,266.16392000,27416331.43080920,0
2025-11-08 02:00:00+00:00,102996.85,103333.33,102766.31,102846.65,494.72835,2025-11-08 02:59:59.999000+00:00,51000514.17586280,139744,240.25685000,24772583.91970390,0
2025-11-08 03:00:00+00:00,102846.66,103293.21,102592.75,102592.76,531.57226,2025-11-08 03:59:59.999000+00:00,54701753.95670340,134176,236.67566000,24359660.24507190,0
2025-11-08 04:00:00+00:00,102592.76,102836.0,102409.52,102565.03,602.92361,2025-11-08 04:59:59.999000+00:00,61875484.77768800,146103,282.12219000,28957305.78198390,0
2025-11-08 05:00:00+00:00,102565.03,102733.83,102272.66,102304.0,396.06427,2025-11-08 05:59:59.999000+00:00,40595664.73097090,112641,175.47082000,17986655.20162580,0
2025-11-08 06:00:00+00:00,102304.01,102519.03,102092.26,102215.62,590.77493,2025-11-08 06:59:59.999000+00:00,60432455.89917180,133123,257.61903000,26355451.19494380,0
2025-11-08 07:00:00+00:00,102215.63,102399.88,101902.64,102352.96,452.1997,2025-11-08 07:59:59.999000+00:00,46192573.53941690,84560,211.55086000,21614678.50461780,0
2025-11-08 08:00:00+00:00,102352.96,102687.72,102156.36,102431.74,470.18368,2025-11-08 08:59:59.999000+00:00,48177544.12934000,73989,289.09191000,29623099.65489780,0
2025-11-08 09:00:00+00:00,102431.74,102615.53,102225.52,102399.46,359.62626,2025-11-08 09:59:59.999000+00:00,36831975.84473800,73280,191.11262000,19576084.63691700,0
2025-11-08 10:00:00+00:00,102399.45,102575.35,102310.0,102480.04,301.03917,2025-11-08 10:59:59.999000+00:00,30846532.12191840,56842,154.67875000,15850407.29257160,0
2025-11-08 11:00:00+00:00,102480.04,102630.14,101715.76,101857.1,707.36146,2025-11-08 11:59:59.999000+00:00,72238672.14827160,108097,311.36673000,31820783.82870010,0
2025-11-08 12:00:00+00:00,101857.1,102108.0,101731.19,102065.14,439.24627,2025-11-08 12:59:59.999000+00:00,44783531.93717810,112243,253.30837000,25827544.31441240,0
2025-11-08 13:00:00+00:00,102065.14,102186.99,101720.67,101804.63,952.83284,2025-11-08 13:59:59.999000+00:00,97160478.98592720,165922,388.22595000,39588605.14935170,0
2025-11-08 14:00:00+00:00,101804.62,102083.67,101454.0,101827.19,1159.38189,2025-11-08 14:59:59.999000+00:00,117940827.76229630,182143,554.12424000,56367938.52794310,0
2025-11-08 15:00:00+00:00,101827.19,101954.0,101500.0,101711.45,511.67056,2025-11-08 15:59:59.999000+00:00,52035960.58358720,139278,227.04828000,23090370.85282360,0
2025-11-08 16:00:00+00:00,101711.46,101963.66,101525.98,101850.22,502.57143,2025-11-08 16:59:59.999000+00:00,51159130.68425430,148968,226.90759000,23096362.89568580,0
2025-11-08 17:00:00+00:00,101850.23,102003.57,101549.85,101994.52,479.97599,2025-11-08 17:59:59.999000+00:00,48867669.35129350,116501,257.36081000,26205731.21547840,0
2025-11-08 18:00:00+00:00,101994.53,102219.39,101824.86,102139.53,766.44634,2025-11-08 18:59:59.999000+00:00,78187462.39734860,101144,395.11988000,40308399.32402030,0
2025-11-08 19:00:00+00:00,102139.52,102186.87,101522.08,101989.65,371.41335,2025-11-08 19:59:59.999000+00:00,37839284.35658650,99404,140.83144000,14343707.63637590,0
2025-11-08 20:00:00+00:00,101989.65,102172.35,101957.94,102068.06,206.6246,2025-11-08 20:59:59.999000+00:00,21091484.24514780,60571,90.13500000,9201117.76807230,0
2025-11-08 21:00:00+00:00,102068.06,102367.72,102028.62,102272.81,234.4224,2025-11-08 21:59:59.999000+00:00,23961429.86303480,70041,106.19741000,10855204.15198920,0
2025-11-08 22:00:00+00:00,102272.82,102426.12,102171.73,102377.46,249.46029,2025-11-08 22:59:59.999000+00:00,25519827.66659450,60433,123.37929000,12621690.73845100,0
2025-11-08 23:00:00+00:00,102377.46,102482.2,102276.82,102312.94,234.7543,2025-11-08 23:59:59.999000+00:00,24033763.24019930,68964,113.29449000,11598856.69711880,0
2025-11-09 00:00:00+00:00,102312.95,102337.89,101620.23,101797.74,616.42627,2025-11-09 00:59:59.999000+00:00,62853345.05601690,146502,210.10202000,21418526.89125750,0
2025-11-09 01:00:00+00:00,101797.74,102100.0,101686.72,102045.07,373.40232,2025-11-09 01:59:59.999000+00:00,38049356.40507760,152315,181.71395000,18518666.26911240,0
2025-11-09 02:00:00+00:00,102045.07,102045.07,101568.41,101633.25,398.65792,2025-11-09 02:59:59.999000+00:00,40594693.01068340,142845,170.66066000,17379040.94975240,0
2025-11-09 03:00:00+00:00,101633.25,101817.2,101400.0,101662.05,767.84962,2025-11-09 03:59:59.999000+00:00,78040198.92026590,174989,346.13878000,35180860.53722770,0
2025-11-09 04:00:00+00:00,101662.05,102130.61,101635.96,101724.91,378.19223,2025-11-09 04:59:59.999000+00:00,38519108.59108440,111702,215.29884000,21926892.73589230,0
2025-11-09 05:00:00+00:00,101724.9,102028.07,101680.02,101928.54,291.74297,2025-11-09 05:59:59.999000+00:00,29711890.77950740,93709,157.60312000,16050508.63149100,0
2025-11-09 06:00:00+00:00,101928.54,101980.0,101712.17,101752.83,213.04181,2025-11-09 06:59:59.999000+00:00,21698997.10517490,75866,115.87595000,11802953.70018620,0
2025-11-09 07:00:00+00:00,101752.83,101972.9,101681.75,101944.59,218.68631,2025-11-09 07:59:59.999000+00:00,22267864.40038210,82570,130.36461000,13275164.16575380,0
2025-11-09 08:00:00+00:00,101944.6,102048.15,101813.73,101972.94,216.7581,2025-11-09 08:59:59.999000+00:00,22094842.06281950,70828,114.63966000,11685135.04062760,0
2025-11-09 09:00:00+00:00,101972.94,102127.26,101631.62,101657.46,411.11856,2025-11-09 09:59:59.999000+00:00,41895498.09015940,80761,191.49954000,19518007.43431960,0
2025-11-09 10:00:00+00:00,101657.46,101918.0,101500.0,101876.36,695.1249,2025-11-09 10:59:59.999000+00:00,70657178.21593150,100588,304.29538000,30933549.14033120,0
2025-11-09 11:00:00+00:00,101876.36,102307.68,101876.35,102239.41,502.56822,2025-11-09 11:59:59.999000+00:00,51333636.05611080,101409,225.44322000,23028051.15016080,0
2025-11-09 12:00:00+00:00,102239.41,102425.19,102050.64,102086.9,522.32408,2025-11-09 12:59:59.999000+00:00,53395407.72612450,112140,249.95871000,25555635.27376030,0
2025-11-09 13:00:00+00:00,102086.91,102997.38,102067.09,102911.39,788.58745,2025-11-09 13:59:59.999000+00:00,80902184.99974450,140618,469.48287000,48158011.83420320,0
2025-11-09 14:00:00+00:00,102911.4,104041.25,102769.99,103037.9,2232.81061,2025-11-09 14:59:59.999000+00:00,230851430.88444760,284789,1138.90799000,117745805.29283020,0
2025-11-09 15:00:00+00:00,103037.9,104168.0,102972.55,103762.17,1143.9267,2025-11-09 15:59:59.999000+00:00,118599390.12286780,184900,641.11381000,66466208.36970270,0
2025-11-09 16:00:00+00:00,103762.18,103900.53,103316.23,103845.04,741.52049,2025-11-09 16:59:59.999000+00:00,76811894.98030250,161073,370.78578000,38417402.06806880,0
2025-11-09 17:00:00+00:00,103845.04,103964.81,103329.49,103637.57,460.77714,2025-11-09 17:59:59.999000+00:00,47755040.90140240,113342,211.82875000,21954984.66509570,0
2025-11-09 18:00:00+00:00,103637.58,104591.32,103520.0,104512.65,773.02957,2025-11-09 18:59:59.999000+00:00,80479065.74958660,131105,453.11742000,47173856.71277380,0
2025-11-09 19:00:00+00:00,104512.66,104805.57,104153.84,104805.57,849.18697,2025-11-09 19:59:59.999000+00:00,88801989.23531720,201941,468.06343000,48950917.16499360,0
2025-11-09 20:00:00+00:00,104805.57,105061.08,104414.4,104633.12,700.89351,2025-11-09 20:59:59.999000+00:00,73389048.08621560,173654,383.76967000,40201556.40028690,0
2025-11-09 21:00:00+00:00,104633.13,104845.16,104314.89,104528.82,475.91997,2025-11-09 21:59:59.999000+00:00,49752269.12574550,123488,212.27217000,22192166.45188410,0
2025-11-09 22:00:00+00:00,104528.82,104819.99,104058.59,104732.48,1344.74595,2025-11-09 22:59:59.999000+00:00,140355088.06893590,195945,638.83607000,66676103.33765750,0
2025-11-09 23:00:00+00:00,104732.47,105495.62,104533.24,104722.96,1221.67929,2025-11-09 23:59:59.999000+00:00,128211403.79291690,247125,623.17699000,65410652.86954040,0
2025-11-10 00:00:00+00:00,104722.95,106525.0,104265.02,106314.96,2711.00239,2025-11-10 00:59:59.999000+00:00,286547536.64539710,395095,1715.99316000,181437268.00026200,0
2025-11-10 01:00:00+00:00,106314.96,106670.11,105698.94,105699.99,2166.65056,2025-11-10 01:59:59.999000+00:00,229806044.77873350,317118,993.37100000,105391934.62954160,0
2025-11-10 02:00:00+00:00,105700.0,106054.26,105556.68,106006.69,775.83999,2025-11-10 02:59:59.999000+00:00,82063576.80778350,188681,357.92272000,37859121.57785700,0
2025-11-10 03:00:00+00:00,106006.7,106291.43,105843.22,106027.97,847.84998,2025-11-10 03:59:59.999000+00:00,89913593.13302730,204406,399.02493000,42319032.45824400,0
2025-11-10 04:00:00+00:00,106027.97,106300.01,105846.26,106153.14,677.49361,2025-11-10 04:59:59.999000+00:00,71850991.89417980,161957,311.32188000,33018372.72015860,0
2025-11-10 05:00:00+00:00,106153.14,106473.73,106000.0,106100.0,619.39822,2025-11-10 05:59:59.999000+00:00,65815288.25169000,135836,332.47165000,35330268.83002000,0
2025-11-10 06:00:00+00:00,106100.0,106311.9,105963.3,106221.88,531.36548,2025-11-10 06:59:59.999000+00:00,56412993.96039990,126314,257.38864000,27329099.59648080,0
2025-11-10 07:00:00+00:00,106221.89,106539.4,106156.7,106461.45,855.88178,2025-11-10 07:59:59.999000+00:00,91047466.49027200,127608,360.04808000,38302855.00412970,0
2025-11-10 08:00:00+00:00,106461.46,106554.0,105900.0,105965.46,758.17354,2025-11-10 08:59:59.999000+00:00,80525805.08067180,133219,359.65096000,38215777.37819780,0
2025-11-10 09:00:00+00:00,105965.46,106599.47,105836.0,106440.0,736.84126,2025-11-10 09:59:59.999000+00:00,78317615.22662360,155082,365.13686000,38816306.64056700,0
2025-11-10 10:00:00+00:00,106440.0,106454.73,105962.15,105995.26,470.32569,2025-11-10 10:59:59.999000+00:00,49941503.84910660,119521,204.96434000,21766177.35620570,0
2025-11-10 11:00:00+00:00,105995.26,106321.16,105955.29,106176.5,391.10179,2025-11-10 11:59:59.999000+00:00,41518241.04040390,109526,197.94685000,21012593.65829070,0
2025-11-10 12:00:00+00:00,106176.5,106216.0,105868.0,105944.17,656.39469,2025-11-10 12:59:59.999000+00:00,69551740.95704310,133377,254.85260000,27003800.00714740,0
2025-11-10 13:00:00+00:00,105944.17,106589.89,105923.57,106548.02,785.48627,2025-11-10 13:59:59.999000+00:00,83546683.21833870,194365,434.17978000,46179970.04438650,0
2025-11-10 14:00:00+00:00,106548.02,106548.02,104681.9,104898.15,1937.55608,2025-11-10 14:59:59.999000+00:00,204475477.16306380,363087,862.85402000,91004225.56653160,0
2025-11-10 15:00:00+00:00,104898.15,105628.0,104667.0,105079.99,2341.3437,2025-11-10 15:59:59.999000+00:00,246191063.27717020,391593,1346.59729000,141626230.15027920,0
2025-11-10 16:00:00+00:00,105079.99,105352.86,104784.36,105242.05,1018.54158,2025-11-10 16:59:59.999000+00:00,107048704.38254430,296361,455.19385000,47842797.91122350,0
2025-11-10 17:00:00+00:00,105242.04,105981.79,105189.01,105953.1,695.86986,2025-11-10 17:59:59.999000+00:00,73476662.57378150,178329,441.58139000,46632182.33158620,0
2025-11-10 18:00:00+00:00,105953.1,106094.31,105478.0,105478.0,580.04807,2025-11-10 18:59:59.999000+00:00,61399506.80176580,163667,299.01662000,31658036.98536930,0
2025-11-10 19:00:00+00:00,105478.0,106042.46,105408.0,105817.99,461.94988,2025-11-10 19:59:59.999000+00:00,48843725.58253800,186302,254.91445000,26958613.22951870,0
2025-11-10 20:00:00+00:00,105818.0,106299.22,105802.35,106010.73,635.97915,2025-11-10 20:59:59.999000+00:00,67461508.55011410,187921,373.93387000,39664975.52326630,0
2025-11-10 21:00:00+00:00,106010.74,106021.35,105280.0,105631.27,1140.24521,2025-11-10 21:59:59.999000+00:00,120432929.91269720,169673,570.55725000,60260665.34982180,0
2025-11-10 22:00:00+00:00,105631.26,106144.94,105364.68,106062.8,418.65674,2025-11-10 22:59:59.999000+00:00,44266618.65193240,111351,240.53447000,25438733.48347370,0
2025-11-10 23:00:00+00:00,106062.81,106275.16,105893.36,106011.13,468.26121,2025-11-10 23:59:59.999000+00:00,49686386.16006360,160568,206.36278000,21896850.31421070,0
2025-11-11 00:00:00+00:00,106011.13,106139.84,105500.0,106139.83,562.07527,2025-11-11 00:59:59.999000+00:00,59472811.89599380,202772,267.27252000,28282656.74173300,0
2025-11-11 01:00:00+00:00,106139.82,107500.0,106026.79,106110.36,1869.1591,2025-11-11 01:59:59.999000+00:00,199454687.88701960,440023,916.51265000,97818776.74358560,0
2025-11-11 02:00:00+00:00,106110.36,107130.0,105610.0,106655.02,1751.73895,2025-11-11 02:59:59.999000+00:00,186162046.32942620,361082,1059.55639000,112585399.11807960,0
2025-11-11 03:00:00+00:00,106655.02,107100.0,106363.04,106456.0,752.0543,2025-11-11 03:59:59.999000+00:00,80266849.65571810,214439,374.62322000,39995451.54449520,0
2025-11-11 04:00:00+00:00,106456.0,106546.0,105714.24,105755.32,640.19881,2025-11-11 04:59:59.999000+00:00,67900772.75882980,164953,244.69973000,25960303.46307600,0
2025-11-11 05:00:00+00:00,105755.33,105758.88,105166.66,105249.35,774.38555,2025-11-11 05:59:59.999000+00:00,81637218.57683610,205246,302.38517000,31875735.15107350,0
2025-11-11 06:00:00+00:00,105249.35,105345.68,104888.0,105261.27,1146.86686,2025-11-11 06:59:59.999000+00:00,120504934.43118730,212213,553.86419000,58197296.51917740,0
2025-11-11 07:00:00+00:00,105261.28,105327.75,104741.2,104783.98,754.78302,2025-11-11 07:59:59.999000+00:00,79236398.20401150,179696,306.51340000,32177996.55600320,0
2025-11-11 08:00:00+00:00,104783.99,105284.69,104762.23,105157.8,509.99239,2025-11-11 08:59:59.999000+00:00,53573289.97961970,165138,240.06164000,25220146.44472410,0
2025-11-11 09:00:00+00:00,105157.8,105485.71,104909.74,104971.63,505.2007,2025-11-11 09:59:59.999000+00:00,53153973.32225810,147012,230.20106000,24222580.67766650,0
2025-11-11 10:00:00+00:00,104971.62,105237.16,104920.25,105176.38,417.15368,2025-11-11 10:59:59.999000+00:00,43847579.07909620,134408,232.90217000,24479602.06820970,0
2025-11-11 11:00:00+00:00,105176.39,105497.99,105145.47,105311.9,372.28222,2025-11-11 11:59:59.999000+00:00,39207160.31180080,109522,193.93269000,20424538.49959240,0
2025-11-11 12:00:00+00:00,105311.9,105500.0,104349.26,104530.83,2106.11964,2025-11-11 12:59:59.999000+00:00,220451410.02831820,256885,584.44214000,61182835.42781370,0
2025-11-11 13:00:00+00:00,104530.83,104706.09,104022.92,104390.92,3314.65247,2025-11-11 13:59:59.999000+00:00,346021014.68247660,310077,933.80890000,97489813.91867470,0
2025-11-11 14:00:00+00:00,104390.93,104665.67,103840.91,104560.16,1215.16933,2025-11-11 14:59:59.999000+00:00,126665283.24396130,302371,500.63013000,52197091.42599250,0
2025-11-11 15:00:00+00:00,104560.15,104560.15,103170.33,103455.99,2215.12756,2025-11-11 15:59:59.999000+00:00,229518865.86157600,430716,1044.15804000,108190010.71804450,0
2025-11-11 16:00:00+00:00,103455.99,103730.0,103206.1,103399.43,664.19158,2025-11-11 16:59:59.999000+00:00,68737106.33397150,288439,320.04561000,33127744.45435220,0
